id,sales
162,51.04078589735494
163,53.696844130603075
164,56.84786607746237
165,57.14151356661836
166,44.71503183368451
167,48.38966037362227
168,47.73109088071263
169,48.20797727417413
170,56.470221923344496
171,50.68881585857037
172,58.174039778805316
173,43.64160017019877
174,52.28714886072409
175,45.26650591288467
176,51.94911427119187
177,54.52390590620097
178,53.052119346253505
179,59.8745673694353
180,32.54119766150539
181,32.354933111753255
182,36.35391964456541
183,37.62809338501937
184,39.73184895987759
185,39.64517918918884
186,34.41947403097679
187,31.882647509089367
188,33.327208148003606
189,33.990842083120704
190,37.57397662482592
191,40.177731635993666
192,44.09276560729292
193,33.65159171913902
194,33.88546047416983
195,33.512944605088926
196,37.41773842360794
197,37.16306780886786
198,37.47606179551127
199,41.61173274203011
200,32.038080290072685
201,33.472116687282536
202,31.758994594717397
203,33.32863148881501
204,35.56122746897131
205,40.6543050201076
206,44.21956948235246
207,36.490355170382465
208,32.990431227226466
209,33.31520321336155
210,38.18094698665592
211,35.53946119697445
212,40.43805578352092
213,44.947789892253695
214,40.25459599492868
215,34.81258517318664
216,39.17661911061167
217,37.32526167655091
218,39.82146046339179
219,42.526053164119574
220,46.33765304899623
221,37.10293014901117
222,37.00606805073177
223,36.782235033022275
224,38.089107731349216
225,40.33633739139232
226,40.00252229039344
227,41.79763663764306
228,35.41952235424975
229,34.51324196673506
230,34.85712897756529
231,37.45807199733766
232,38.199831696071655
233,42.900694297622536
234,48.61380146459348
235,35.093934314400485
236,32.45320758947521
237,34.31700980985538
238,37.19250833476059
239,45.362142475201104
240,49.94373656533099
241,53.48913813540057
242,43.89211456141033
243,37.62745652888478
244,42.90043565534381
245,45.42219833955637
246,47.57203041224827
247,50.36077902287898
248,56.245402167164244
249,40.19970959890414
250,41.12129553587502
251,42.818308657850004
252,45.08248834669374
253,45.22235440857163
254,49.45928851622596
255,48.463936148644336
256,41.78616838754782
257,43.656769958226626
258,43.162363717273536
259,38.756051409000705
260,50.16866112259716
261,45.178883934907844
262,50.066138744643894
263,48.912997302616205
264,42.23969807929765
265,41.61841414492646
266,43.034345628516775
267,45.07982156060679
268,49.05600798358877
269,54.21164275332881
270,30.076328764343575
271,31.582114494202017
272,31.318221012699702
273,34.80944952865141
274,35.937701288607784
275,38.20763140520711
276,32.537065087551895
277,28.459964830077073
278,30.661710703791748
279,32.22279614869541
280,36.58912459162896
281,36.259951913634616
282,37.25546983672824
283,37.95661602063228
284,27.425714210185788
285,27.95620934039121
286,29.219188070004993
287,31.78042115081556
288,36.34465941199211
289,39.4233536593259
290,27.864834740621948
291,29.881477203722934
292,30.641124806415693
293,30.729982709706515
294,35.07571324830974
295,36.28053993936876
296,37.64243712673279
297,32.87052334757408
298,31.21822447061066
299,30.391312334977318
300,33.31176794330064
301,34.117603068422284
302,40.13053727745135
303,43.411049144345554
304,33.358114311881735
305,33.32346929722865
306,34.201934354657226
307,31.172628712585244
308,39.77004900365252
309,35.66219639515444
310,44.60378671591455
311,34.337467797111
312,34.199833757335284
313,32.7840450263546
314,37.94473300003263
315,40.03286910447689
316,39.66359734398264
317,41.708208721916115
318,30.21140943754869
319,34.686992635002476
320,33.577541679538456
321,31.367822535669006
322,39.04212942697799
323,39.94033791337548
324,41.92144164457934
325,35.05761982402828
326,31.56870200971441
327,35.80246269364478
328,35.78963297162754
329,34.70082613619323
330,48.444400355006366
331,49.49766856182077
332,45.92026462165165
333,38.06432102160355
334,42.48343270100635
335,38.01875608549149
336,41.558868333514404
337,41.8664759549098
338,48.27067625656833
339,45.480433205978564
340,36.53419246686195
341,39.208236600940296
342,41.54130572591764
343,43.164519509671216
344,45.42446812667679
345,46.73996486422327
346,36.99087937239756
347,36.49881192389671
348,38.93371623573288
349,42.02272487173593
350,39.83607584476023
351,48.66485626559772
352,47.43325751016486
353,41.89750645467126
354,37.4996178361659
355,37.19106553366724
356,40.77642581353787
357,46.69973969901264
358,51.50535012768722
359,47.78008592926687
360,21.68169300237094
361,22.579809498515353
362,23.461632978334645
363,25.28251243897334
364,25.035840423726935
365,23.992911232903314
366,20.135173959101373
367,20.59516740546715
368,22.81588519641827
369,25.047667162707604
370,24.550702078065804
371,24.83303807548429
372,26.703817966560962
373,21.373313242785034
374,21.768750903178805
375,23.1993810123925
376,24.128901484155318
377,23.76331493220591
378,26.12651348632262
379,23.582695224582903
380,28.291537077989755
381,21.098355474326585
382,20.19120394313638
383,22.843239393273294
384,25.84707282592455
385,27.234806434798653
386,25.712170045673513
387,22.457381747871374
388,19.924007730894672
389,19.37980387216322
390,23.178912528062767
391,27.02235058494775
392,28.82886837743151
393,31.50718581134194
394,24.05369855276924
395,22.48904254455025
396,23.870928689225085
397,25.379410656608986
398,26.172858787134015
399,26.667412609500307
400,29.041569457465275
401,26.70002980297951
402,25.94802891874909
403,23.42934722474662
404,24.785085182301316
405,29.92347033941042
406,26.809694477348398
407,32.22139030724556
408,25.817715698009685
409,24.08090623019122
410,25.92496363293577
411,24.088272272780443
412,26.000981057297388
413,26.894522034150086
414,27.654250279767563
415,23.99146360220893
416,23.041426592503647
417,24.502624152668993
418,24.363817484425596
419,29.936603437005463
420,34.054406952102596
421,37.133822276596135
422,34.10468858534289
423,25.83188872066012
424,27.858736939915488
425,29.420208611890374
426,33.12548599979146
427,34.05414416396957
428,33.79988294850104
429,28.275080598912645
430,25.878331279841078
431,28.26462613217669
432,26.872449011125514
433,29.836990210862396
434,33.79192549550257
435,35.68974414254444
436,28.90625140412306
437,29.09588387513344
438,28.390871728826745
439,31.10840138037242
440,33.70013563221048
441,35.34512596214805
442,33.955707598802235
443,29.97104135801858
444,26.45530695618676
445,29.38158423019327
446,30.328753916603898
447,30.74548925807035
448,34.27352041698697
449,33.71077507367819
450,22.384140734851215
451,22.49113791134945
452,24.245154599975272
453,27.08438387429608
454,26.350119365780856
455,28.283024238337966
456,22.26268033522585
457,20.39410066623481
458,22.343463904529106
459,23.0406531663253
460,23.54168887964276
461,27.620138315709433
462,26.359326878094265
463,23.654211085779323
464,21.848438195830408
465,22.34228873745341
466,22.32329136262308
467,26.366912292569197
468,26.819631086244865
469,27.953374623928912
470,25.3465905759964
471,19.45710313916082
472,22.17835730429098
473,21.559019889798314
474,24.451885641686037
475,26.25194131601289
476,27.76669225920172
477,23.79475703566898
478,22.611340454399066
479,21.732572699204752
480,23.825712698340865
481,25.229343041402636
482,28.7665140337594
483,30.560662866664856
484,27.36901877311749
485,23.105728050275797
486,23.47685205040154
487,24.87831904362083
488,26.806277074974286
489,27.539808948021175
490,28.066065433077767
491,25.918230461173955
492,24.011772948135693
493,23.504967653646823
494,25.61300770571254
495,27.10057636715195
496,29.407858713682018
497,31.20830689483545
498,30.115010009849573
499,21.46625898110942
500,24.17377865186367
501,25.47948785691819
502,26.584003410458287
503,25.186322480830793
504,31.05634121743588
505,22.17747890606522
506,23.921790475804652
507,25.107641212348888
508,25.44648361647564
509,26.903442032156484
510,34.833913203182675
511,35.1654439941996
512,34.21767257929625
513,28.92379741034911
514,29.887211307482026
515,29.52539619347872
516,30.42484987473231
517,33.857493210729785
518,35.95331739557861
519,25.96453640602577
520,27.154823609760374
521,29.28702856908967
522,29.3456623898666
523,29.787719681849293
524,32.591810378908164
525,34.25946322169369
526,26.962041568565155
527,26.42028946367097
528,27.953385681512273
529,28.24852947714931
530,30.99786809243606
531,35.282899900978634
532,29.99966741134502
533,30.053400728366494
534,26.932236707398175
535,30.052064633158324
536,30.609123888305753
537,32.335862189019004
538,33.34629864304192
539,38.69358151787734
540,22.852386079245512
541,20.402206960081354
542,20.118179256810564
543,21.15976566042088
544,22.09344170454503
545,25.851793121149505
546,22.91781709768169
547,18.169130859015794
548,22.527434825547353
549,20.909004249014153
550,24.255099374163837
551,25.97386503681488
552,25.197522487966772
553,24.33579614967004
554,17.917503672055112
555,21.829543971825828
556,23.297771475022216
557,22.074351681283613
558,22.427032640364835
559,24.86833866699393
560,23.442265486327052
561,19.099867281362123
562,20.35968404657288
563,21.302599156304844
564,22.5884756658658
565,25.581509072512432
566,24.515977064804424
567,22.740229297242195
568,17.936725479112564
569,20.883539916839723
570,20.790172406320032
571,20.66267374348158
572,28.789349543485756
573,26.610447549979032
574,22.422568377794583
575,22.556210402668256
576,22.62755228309954
577,20.633128976745084
578,23.891283081706817
579,26.805293058890317
580,26.857732630337168
581,20.60019733954929
582,23.444156485537093
583,21.097638727691375
584,22.58497429022322
585,26.01677230080783
586,25.02358150370761
587,27.23693966739247
588,22.07406366905181
589,21.95712165735673
590,21.416514632805566
591,22.637102406362914
592,23.9549260739331
593,26.156544122093642
594,27.660443627417536
595,24.27111620817012
596,21.837632904571464
597,25.12274691324809
598,24.56565788452601
599,28.608383167979156
600,31.257489920374006
601,31.45986912283134
602,33.4349655899816
603,26.957601720718962
604,25.051739088010706
605,28.03261093052214
606,28.573700415669855
607,32.17992925325028
608,29.576952471896703
609,24.977326322608768
610,24.714179524150353
611,27.4291749652581
612,27.51934709807998
613,28.440165101663666
614,31.45082980403739
615,32.594006637059394
616,31.578420718885212
617,25.446166751403858
618,25.20133149858742
619,23.45239604466331
620,29.35912680870277
621,29.03578348776539
622,28.603271402900297
623,23.794650967844035
624,28.273005863993593
625,25.979644905573316
626,24.32298573067591
627,29.228676225622017
628,30.27521891808334
629,30.222176013100224
630,37.82444601174292
631,35.83844684760407
632,38.088363941457594
633,40.600334543633565
634,41.68262421039855
635,43.48931113700624
636,36.82283659852587
637,37.38545453081932
638,36.50845928232684
639,35.164695294644076
640,40.18539254339366
641,39.87203194749422
642,45.71764971950857
643,43.87534381490207
644,35.86114855515019
645,35.14346798671979
646,38.646048300454055
647,37.91707185499392
648,41.18991841318166
649,44.81862023996078
650,41.04961773661195
651,32.028570694357946
652,34.21478361388314
653,35.744779843457614
654,38.09334044033789
655,43.15508202554039
656,43.66724320651609
657,45.59658332596149
658,35.807762015713934
659,35.83221632005928
660,37.14054262019293
661,40.65757867630441
662,43.5354427445002
663,46.505253394307545
664,43.57837079911463
665,35.211333803681185
666,38.593304472568704
667,41.3795794604064
668,44.036014061760525
669,47.552607406572335
670,51.39840766081072
671,39.56290149846579
672,40.029203799663286
673,40.25307234861512
674,44.03591593485584
675,46.33733911542667
676,47.10318809818746
677,45.07813456473668
678,45.91582799340322
679,40.43857017726083
680,35.95926311747813
681,38.17502792932416
682,45.300096138820564
683,45.04838896806845
684,49.14399076281889
685,37.022255807237265
686,36.435593063903966
687,40.19521034193125
688,40.05754516431031
689,55.809991229279746
690,53.896662888815285
691,52.764560777038966
692,43.91231194830844
693,42.11636062867364
694,42.69596946675389
695,46.35315053795896
696,46.50930976830669
697,54.37794869773377
698,59.85434667460248
699,44.88384485543466
700,44.59018344062905
701,47.370010429079585
702,42.62583259248425
703,49.36052335774963
704,54.42996101435546
705,55.70868056335618
706,53.6944127457443
707,39.876287894364594
708,45.04662375424532
709,51.69536433875615
710,53.50412461827633
711,55.662541408844966
712,54.28180253409343
713,54.10847178654192
714,39.979538898452745
715,45.30385153185789
716,50.78654222228279
717,49.12126811315746
718,54.96622178361416
719,57.33602941367886
720,34.185977790670606
721,31.553282972307365
722,32.048560940409814
723,32.8953128759898
724,35.21396038401833
725,36.03349030704786
726,30.72398080218583
727,31.215715843387756
728,27.996841343198774
729,33.25165306873933
730,38.19664069521279
731,34.67015765092759
732,37.104917512770086
733,29.589827148393912
734,27.774294618534483
735,30.902062702159355
736,33.76214507412084
737,34.10358422406055
738,33.678279860235804
739,37.47021867106231
740,35.803060578168996
741,28.62705540361828
742,30.39462296318528
743,27.913847362603626
744,35.54379738774399
745,35.34718337033873
746,38.397919735400016
747,39.553295537285194
748,30.29510162605875
749,32.90705222484921
750,33.16567309203635
751,34.839331964047126
752,37.88404103984764
753,39.84993311638101
754,38.83353477242525
755,36.105789723810894
756,32.3283734764975
757,34.10763327759457
758,36.75831219009977
759,41.75485006733854
760,39.16760998439474
761,37.18484236425277
762,29.583602083215876
763,32.77031040733523
764,36.06716721753277
765,35.90145637332678
766,40.17003541933158
767,44.283011417406
768,30.796331372914878
769,30.293670277211685
770,33.42922805478469
771,35.92167602815035
772,37.66665676406868
773,39.980496469824104
774,44.13163692019204
775,37.324584764138045
776,33.17598387613589
777,34.582742484109716
778,33.80907475823959
779,40.79334377716268
780,45.35723212016097
781,49.820658188246995
782,36.76186175508083
783,40.58247792803957
784,38.83212382924967
785,41.040779718198905
786,42.089063114247026
787,46.545048515770254
788,51.82689803119984
789,37.25991881571484
790,36.05134079039901
791,38.55417035029334
792,43.70007402723431
793,44.25659893196504
794,47.70109827156075
795,41.7792957165068
796,49.72662684718683
797,36.32059666361992
798,34.37676020236755
799,43.427540678379174
800,45.94950757682111
801,44.86097851901046
802,49.68704955371509
803,44.31670988328884
804,38.24423218908822
805,39.141881394675494
806,39.397001368426295
807,45.28393959806138
808,49.738213775105336
809,40.80973134334319
810,37.82444601174292
811,36.94421680450074
812,38.983033284928354
813,38.35924435722568
814,40.69989330538985
815,43.49143988810712
816,38.610068157590604
817,36.666203846690195
818,34.03339794963256
819,37.97719713988462
820,38.34573486121572
821,40.55582871468005
822,45.318956002486814
823,37.61234071615655
824,34.635200845913616
825,35.89985237492873
826,38.34641334247905
827,38.725888018168504
828,40.35451981354848
829,45.966890539613445
830,42.46934714911469
831,32.8793850527432
832,36.657495777770194
833,35.36900804907647
834,39.265546593957836
835,40.61665167931574
836,41.98228691750276
837,45.06285439999122
838,35.700725759638836
839,35.778065555552516
840,38.27668583023973
841,39.68295486158793
842,44.755232721089214
843,47.46237884584451
844,43.57837079911463
845,38.28272178989212
846,38.799216808839304
847,40.75667796885217
848,42.82203705756526
849,45.20068183268212
850,50.54372121244174
851,41.40376146698617
852,41.63317938040611
853,40.44639450580148
854,43.52103162880577
855,45.92596490711154
856,43.53192773612024
857,49.47872290936459
858,36.621408341913714
859,41.55576560524622
860,35.786839735334524
861,41.13808714399755
862,42.684413211613915
863,46.86361663927431
864,50.09792212998188
865,36.57826414432709
866,37.19295115306102
867,40.29957277915088
868,41.3881730619251
869,40.443993399961755
870,58.235674679027994
871,52.59697098504877
872,43.8794519140164
873,44.03473187391843
874,42.587586377207714
875,48.98865481058648
876,51.851230411676895
877,52.86798978583248
878,55.076554916983156
879,43.146157083092135
880,45.532889891749775
881,49.016422794548554
882,47.35797128555828
883,51.43092269686409
884,53.225437217964426
885,56.233555404162445
886,47.9650130823501
887,42.601038576693426
888,48.05019510140552
889,47.000590983211424
890,53.32731741295088
891,53.342059753199536
892,53.50179931724853
893,51.18908365021364
894,41.17916578888444
895,44.577630265037186
896,49.29924815785653
897,49.101957228533365
898,53.01351631476473
899,57.793414509981815
900,29.461120007156538
901,29.12105934893598
902,28.738831128647796
903,29.742144755336398
904,29.440594515086975
905,29.60396539559716
906,30.366549806455286
907,23.49258371391565
908,27.361920258282748
909,27.918004766365694
910,29.727048072855283
911,30.419394935774417
912,31.591157380254508
913,28.83701871866728
914,27.03255865163504
915,28.09709425115496
916,28.838289569462543
917,30.938784143291123
918,29.101176554038794
919,33.894135308208206
920,29.697210046542974
921,25.87469657303423
922,25.811279495166715
923,24.36911330359008
924,31.96339713164723
925,32.27206812359301
926,31.19521623795682
927,24.93233905477679
928,25.47246981573098
929,26.520005670348834
930,29.83386424723788
931,30.072196469459964
932,34.27074744087951
933,38.108777838890944
934,31.815234679247617
935,28.231725026078042
936,29.57156949060399
937,26.692338206060736
938,28.61403296424251
939,34.81950019018785
940,36.99752928721391
941,26.12151484739081
942,28.168225417334067
943,30.727630712708233
944,31.305732812227134
945,30.680707764849625
946,31.381313244614105
947,36.65829651251743
948,28.295909458935544
949,29.28857487376262
950,25.722622322553566
951,30.350423747414084
952,31.24551370786686
953,34.38246149398416
954,36.35717677030057
955,25.7280817189843
956,27.91354330578082
957,28.831826034330263
958,30.99357040519862
959,33.344493935020886
960,38.7091600479124
961,42.40417351055091
962,30.823265036608184
963,32.54131493369122
964,32.73654991811597
965,38.834600421268945
966,36.610746517951256
967,40.09536410216727
968,41.405833063718795
969,43.76357315569174
970,29.81419245861467
971,33.07655294227888
972,35.57866456072902
973,38.15570102859873
974,40.10465810332141
975,43.39794761241265
976,32.291854774540155
977,34.1811102132159
978,34.81119788142825
979,34.489936674683904
980,35.97014517653283
981,40.511999802050696
982,44.41708325302575
983,32.30164565645642
984,33.949760156240245
985,33.38057403185883
986,37.072080712887825
987,35.91886746430973
988,38.3563443594734
989,47.39122339040742
990,41.80838668914163
991,34.436187425870024
992,39.918294959358214
993,40.26515224019087
994,42.61351904125837
995,45.802968552022165
996,36.18781807205603
997,36.39585516481057
998,39.54013722032877
999,37.56490263622664
1000,40.28786621917406
1001,42.327812439900875
1002,50.290533148695246
1003,41.01508720791091
1004,35.694987882445574
1005,40.13161960122336
1006,39.578554508062304
1007,45.428133341684735
1008,43.04679963028951
1009,47.7875289670183
1010,40.51700984090341
1011,37.26453462845951
1012,38.1040850921879
1013,37.29725222779871
1014,40.56144833098037
1015,45.708352178698604
1016,46.74004674367754
1017,35.3244609602358
1018,35.6746471490716
1019,39.12221806062604
1020,38.53327063265141
1021,41.19748916509393
1022,52.01630884975569
1023,56.57487036911533
1024,49.53220575520916
1025,39.17015547054742
1026,39.996379821683256
1027,41.149927578476664
1028,42.73104735531033
1029,44.746210861908466
1030,53.02593281750087
1031,38.43202802254726
1032,39.74715826860303
1033,42.921467743425424
1034,41.48759723282848
1035,46.018464886711755
1036,46.82724118112728
1037,49.68610402491593
1038,38.66531893973652
1039,40.244190286470015
1040,39.21970785158763
1041,41.45881373370381
1042,45.05962049456968
1043,48.062002459402144
1044,50.815438994081475
1045,42.38125519502664
1046,43.36237376556127
1047,40.025907563393105
1048,42.7327819870351
1049,44.49327493704743
1050,59.33579536972354
1051,63.610979153465834
1052,51.4286616030491
1053,47.51992610273737
1054,51.91465281759851
1055,48.217219275765736
1056,51.487363672044516
1057,55.65642024686477
1058,62.16971884299787
1059,52.644692012735355
1060,43.579833693063094
1061,49.540529014640526
1062,48.80385554269535
1063,53.17688920548535
1064,55.86101907355588
1065,59.315516773432556
1066,45.18137122502328
1067,49.073370270557746
1068,51.40524114600528
1069,50.137508278999086
1070,55.57092388182755
1071,51.713980577844
1072,58.9657029779969
1073,45.05111443662101
1074,47.40630702795901
1075,53.13727996901258
1076,55.53865436800186
1077,51.661818902756444
1078,57.31459404276518
1079,58.979246916939864
1080,36.990312174673605
1081,31.25039400949294
1082,35.24390328874951
1083,36.94547334078389
1084,39.75304264839437
1085,40.53940548294227
1086,31.76878416672526
1087,32.264287620339815
1088,35.021457101429874
1089,32.6861830161079
1090,37.879685358219135
1091,38.45784184021517
1092,39.62815070156663
1093,35.95778151317029
1094,31.41284073689851
1095,31.223416619492113
1096,35.660288314881974
1097,37.47769139292296
1098,37.459763247147436
1099,38.549688611369206
1100,36.69810726779821
1101,34.10853724316747
1102,32.59058635266723
1103,34.4098655697282
1104,36.3274044401205
1105,40.30657512553838
1106,41.92974066712991
1107,32.175331578297204
1108,34.188914729704464
1109,32.72088972395767
1110,35.83952727787269
1111,40.73176688709262
1112,40.71277120732951
1113,46.943431995662756
1114,40.25794809067192
1115,37.4043544838389
1116,38.238280573183104
1117,39.36850716940965
1118,36.12627417775843
1119,42.08441929395471
1120,45.88015278010016
1121,37.11717123389122
1122,36.77604806125059
1123,36.10535043544509
1124,38.656257927069774
1125,40.76376718479193
1126,40.93260718799881
1127,42.47420073409788
1128,33.37445084139554
1129,33.82962452822838
1130,35.849837223790445
1131,37.696224608304576
1132,39.812261448688794
1133,40.02448428577453
1134,43.411104444972594
1135,38.55753493018589
1136,37.721878997481696
1137,36.756874683262424
1138,36.19212053457924
1139,42.76528112018206
1140,41.03699730192292
1141,49.46919277863061
1142,45.54432122102374
1143,41.672390545333386
1144,45.41012184583448
1145,43.34147823905158
1146,44.836595208306996
1147,55.0231564381794
1148,51.08772781881091
1149,42.38969610080803
1150,40.427933565227725
1151,43.496039332834954
1152,44.357169922540365
1153,44.23398871183505
1154,49.170816270050224
1155,48.87903399388822
1156,39.67874391482445
1157,43.70141752831981
1158,38.16228511000225
1159,39.27279801456041
1160,49.88432796207709
1161,48.96239776037936
1162,53.945667939675516
1163,40.47969132097094
1164,42.46931555275793
1165,42.20731350319218
1166,43.53191205669391
1167,47.12970367381159
1168,48.029334300362414
1169,55.492582113302376
1170,36.874206776231276
1171,32.73480144922974
1172,32.64733930989581
1173,34.59082604355959
1174,34.613706985754916
1175,39.127461866077596
1176,32.13801640125763
1177,29.011355709661775
1178,30.337265345526784
1179,33.23827098871972
1180,36.04237341763326
1181,36.310981994565935
1182,35.858171553114566
1183,35.49062531829501
1184,29.091060860449854
1185,29.046827730416076
1186,29.680387814899603
1187,33.421403756473346
1188,35.87906319663152
1189,39.09631197550848
1190,31.67420281148822
1191,31.94716773507314
1192,31.647991330015856
1193,29.255962589628428
1194,33.429594124484936
1195,35.44483311041366
1196,39.13327088261707
1197,29.418072173704942
1198,28.409669511960715
1199,29.99120995653353
1200,30.743180801402534
1201,34.05209480190568
1202,38.60251509320622
1203,42.45859166447904
1204,34.41904980549255
1205,29.80116493593104
1206,34.09689883853311
1207,38.50788520069116
1208,39.84614799482112
1209,37.41091021678403
1210,41.97750953946081
1211,33.746651695278445
1212,32.07410773974885
1213,33.51284015362317
1214,37.09315661179828
1215,37.6598887397325
1216,41.47250253978686
1217,45.02555545821139
1218,34.955515273209855
1219,30.810956365846984
1220,33.587711105087294
1221,32.005098712828534
1222,35.72033509199528
1223,39.60948360732368
1224,38.36900424376587
1225,33.21821121859524
1226,34.04828191235099
1227,35.92162333361922
1228,36.99180827704044
1229,42.24788498503955
1230,47.1806720993699
1231,50.80630133815769
1232,41.35826292394874
1233,39.22020989932516
1234,38.08453055038338
1235,41.17449495721296
1236,43.64275578900723
1237,43.63040722316578
1238,44.38908490584929
1239,39.62545389074238
1240,35.718985753174316
1241,42.379292133110766
1242,43.02843115860548
1243,42.706919495215296
1244,47.84526992242152
1245,45.879140499794296
1246,34.57698337759693
1247,37.13381081539639
1248,39.80402627997693
1249,39.15128381921335
1250,39.28921487129254
1251,42.34377547848962
1252,49.4038369875246
1253,40.620240915557005
1254,36.833533923435496
1255,41.54684904597078
1256,42.01141512351068
1257,42.03227882449221
1258,47.677249331826644
1259,47.62407317180935
1260,26.010628531941602
1261,23.2353702974763
1262,22.352279253948634
1263,26.915654423975027
1264,25.642391483207263
1265,25.616224331312125
1266,19.80496460516857
1267,21.781156603355438
1268,22.659628540529823
1269,24.185766723896066
1270,25.21845271249147
1271,26.52316470809264
1272,26.025116538758517
1273,22.45626692051058
1274,22.10822266618064
1275,21.744986705834314
1276,22.33817992351167
1277,24.910636336228237
1278,26.711623861746617
1279,23.82675940537831
1280,24.95859630723865
1281,23.743955097894734
1282,21.019210482582352
1283,21.55830853195151
1284,25.095758266338127
1285,25.471439125699263
1286,24.75452894224292
1287,19.34585346957678
1288,20.856588605313235
1289,21.587323858141552
1290,23.80013468115217
1291,27.42299850999221
1292,26.40268361033494
1293,31.78277493568173
1294,24.700916287301986
1295,23.101821031313968
1296,21.075131789252893
1297,24.690738003672898
1298,27.06814954806041
1299,26.66295889085697
1300,30.62116340765358
1301,24.305302780110075
1302,24.612442430550708
1303,24.581863030723998
1304,24.49348670299725
1305,27.63823009652466
1306,28.405742755323644
1307,31.034997293434053
1308,24.574710742058954
1309,24.280935192990015
1310,26.13204123603166
1311,24.376631856372388
1312,26.53437912351831
1313,25.732854778749328
1314,32.53502102983423
1315,31.293829589986558
1316,23.327724953818695
1317,23.704868547870394
1318,25.936845062171212
1319,27.62680758156081
1320,30.255866165512735
1321,36.4785628578017
1322,27.79034613565957
1323,29.47678266389919
1324,28.518985410094636
1325,29.75798187600443
1326,34.116408789956026
1327,33.4144505020721
1328,33.15603485576603
1329,28.028776569647018
1330,26.797942051224396
1331,29.691963344880953
1332,28.815964500581142
1333,30.79368131621829
1334,34.006486052253564
1335,35.01361098338815
1336,25.35811679712457
1337,27.6658531484719
1338,28.924772465755417
1339,30.208732249031083
1340,30.600360082003903
1341,34.686905835971686
1342,37.77019896049539
1343,26.90842038715507
1344,29.31061402707751
1345,29.765303925375463
1346,30.05434313948656
1347,30.037929939638126
1348,35.177785497878844
1349,32.87250903742765
1350,28.46521667555459
1351,22.889039893349178
1352,22.505874840948284
1353,27.114959368224216
1354,26.882699266181078
1355,27.637323293019264
1356,26.812591186459596
1357,21.224958811968317
1358,22.632262093110256
1359,24.597930556068405
1360,23.299471226936287
1361,27.534219255980766
1362,27.14356441139151
